res_code,prescribing_text_id,pt_position,schedule_code
"15663_15635_R","30503","2","3834"
"15663_15635_R","9539","3","3834"
"15663_15635_R","9911","4","3834"
"15663_15635_R","9541","5","3834"
"15663_15635_R","9542","6","3834"
"15663_15635_R","22301","7","3834"
"15663_15635_R","22302","8","3834"
"15663_15635_R","21822","9","3834"
"15663_15635_R","21825","10","3834"
"15664_15601_R","18274","1","3834"
"15664_15601_R","30503","2","3834"
"15664_15601_R","28689","3","3834"
"15664_15601_R","27771","4","3834"
"15664_15601_R","18280","5","3834"
"15665_15715_R","9277","1","3834"
"15665_15715_R","30503","2","3834"
"15665_15715_R","9539","3","3834"
"15665_15715_R","13606","4","3834"
"15665_15715_R","22301","5","3834"
"15665_15715_R","22302","6","3834"
"15665_15715_R","21822","7","3834"
"15665_15715_R","21825","8","3834"
"15667_15669_R","11492","1","3834"
"15667_15669_R","30503","2","3834"
"15667_15669_R","11494","3","3834"
"15667_15669_R","11496","4","3834"
"15667_15669_R","11600","5","3834"
"15668_15550_R","11492","1","3834"
"15668_15550_R","30503","2","3834"
"15668_15550_R","11494","3","3834"
"15668_15550_R","11496","4","3834"
"15668_15550_R","11501","5","3834"
"15671_15556_R","7869","1","3834"
"15671_15556_R","30503","2","3834"
"15672_15644_R","9277","1","3834"
"15672_15644_R","30503","2","3834"
"15672_15644_R","15098","3","3834"
"15672_15644_R","22277","4","3834"
"15672_15644_R","15103","5","3834"
"15672_15644_R","15105","6","3834"
"15672_15644_R","15088","7","3834"
"15672_15644_R","15091","8","3834"
"15672_15644_R","7606","9","3834"
"15672_15644_R","7607","10","3834"
"15674_15566_R","18274","1","3834"
"15674_15566_R","30503","2","3834"
"15674_15566_R","28689","3","3834"
"15674_15566_R","18278","4","3834"
"15674_15566_R","27771","5","3834"
"15674_15566_R","18280","6","3834"
"15674_15566_R","13902","7","3834"
"15676_15611_R","9286","1","3834"
"15676_15611_R","30503","2","3834"
"15676_15611_R","22291","3","3834"
"15676_15611_R","21823","4","3834"
"15676_15611_R","22275","5","3834"
"15676_15611_R","21824","6","3834"
"15676_15611_R","21825","7","3834"
"15679_15615_R","9277","1","3834"
"15679_15615_R","30503","2","3834"
"15679_15615_R","9539","3","3834"
"15679_15615_R","9911","4","3834"
"15679_15615_R","9915","5","3834"
"15679_15615_R","22301","6","3834"
"15679_15615_R","22302","7","3834"
"15679_15615_R","21822","8","3834"
"15679_15615_R","21825","9","3834"
"15681_15578_R","14985","1","3834"
"15681_15578_R","30503","2","3834"
"15681_15578_R","14989","3","3834"
"15681_15578_R","14991","4","3834"
"15683_15708_R","8218","1","3834"
"15683_15708_R","30503","2","3834"
"15683_15708_R","15439","3","3834"
"15683_15708_R","18066","4","3834"
"15684_15535_R","13663","1","3834"
"15684_15535_R","30503","2","3834"
"15684_15535_R","18066","3","3834"
"15685_15587_R","8218","1","3834"
"15685_15587_R","30503","2","3834"
"15685_15587_R","12786","3","3834"
"15685_15587_R","18066","4","3834"
"15687_15746_R","8235","1","3834"
"15687_15746_R","30503","2","3834"
"15687_15746_R","8233","3","3834"
"15689_15682_R","9548","1","3834"
"15689_15682_R","30503","2","3834"
"15690_15710_R","10002","1","3834"
"15690_15710_R","30503","2","3834"
"15690_15710_R","18703","3","3834"
"15694_15551_R","11503","1","3834"
"15694_15551_R","30503","2","3834"
"15694_15551_R","11494","3","3834"
"15694_15551_R","11496","4","3834"
"15694_15551_R","11600","5","3834"
"15695_15696_R","11503","1","3834"
"15695_15696_R","30503","2","3834"
"15695_15696_R","11494","3","3834"
"15695_15696_R","11496","4","3834"
"15695_15696_R","11501","5","3834"
"15697_15670_R","11492","1","3834"
"15697_15670_R","30503","2","3834"
"15697_15670_R","11494","3","3834"
"15697_15670_R","11496","4","3834"
"15697_15670_R","11501","5","3834"
"15706_15726_R","13664","1","3834"
"15706_15726_R","30503","2","3834"
"15706_15726_R","18066","3","3834"
"15712_15692_R","9277","1","3834"
"15712_15692_R","30503","2","3834"
"15712_15692_R","9539","3","3834"
"15712_15692_R","9911","4","3834"
"15712_15692_R","10614","5","3834"
"15712_15692_R","10615","6","3834"
"15712_15692_R","22301","7","3834"
"15712_15692_R","22302","8","3834"
"15712_15692_R","21822","9","3834"
"15712_15692_R","21825","10","3834"
"15713_15604_R","9277","1","3834"
"15713_15604_R","30503","2","3834"
"15713_15604_R","9539","3","3834"
"15713_15604_R","13606","4","3834"
"15713_15604_R","22301","5","3834"
"15713_15604_R","10615","6","3834"
"15713_15604_R","22302","7","3834"
"15713_15604_R","21822","8","3834"
"15713_15604_R","21825","9","3834"
"15716_15639_R","10706","1","3834"
"15716_15639_R","30503","2","3834"
"15720_15754_R","18274","1","3834"
"15720_15754_R","30503","2","3834"
"15720_15754_R","22792","3","3834"
"15720_15754_R","11891","4","3834"
"15720_15754_R","23275","5","3834"
"15720_15754_R","22710","6","3834"
"15720_15754_R","14963","7","3834"
"15720_15754_R","22711","8","3834"
"15720_15754_R","13902","9","3834"
"15720_15754_R","21825","10","3834"
"15721_15755_R","9277","1","3834"
"15721_15755_R","30503","2","3834"
"15721_15755_R","9917","3","3834"
"15721_15755_R","9911","4","3834"
"15721_15755_R","22301","5","3834"
"15721_15755_R","10615","6","3834"
"15721_15755_R","22302","7","3834"
"15721_15755_R","21822","8","3834"
"15721_15755_R","21825","9","3834"
"15723_15736_R","9286","1","3834"
"15723_15736_R","30503","2","3834"
"15723_15736_R","14981","3","3834"
"15723_15736_R","22292","4","3834"
"15723_15736_R","21823","5","3834"
"15723_15736_R","22293","6","3834"
"15723_15736_R","21824","7","3834"
"15723_15736_R","21825","8","3834"
"15725_15624_R","8275","1","3834"
"15725_15624_R","30503","2","3834"
"15725_15624_R","8277","3","3834"
"15725_15624_R","9787","4","3834"
"15728_15735_R","13665","1","3834"
"15728_15735_R","30503","2","3834"
"15731_15693_R","9277","1","3834"
"15731_15693_R","30503","2","3834"
"15731_15693_R","9539","3","3834"
"15740_15656_R","9277","1","3834"
"15740_15656_R","30503","2","3834"
"15740_15656_R","9539","3","3834"
"15740_15656_R","8384","4","3834"
"15741_15661_R","8218","1","3834"
"15741_15661_R","30503","2","3834"
"15741_15661_R","8224","3","3834"
"15741_15661_R","8226","4","3834"
"15742_15745_R","8218","1","3834"
"15742_15745_R","30503","2","3834"
"15742_15745_R","8220","3","3834"
"15743_15688_R","8218","1","3834"
"15743_15688_R","30503","2","3834"
"15743_15688_R","8229","3","3834"
"15744_15747_R","8236","1","3834"
"15744_15747_R","30503","2","3834"
"15744_15747_R","8233","3","3834"
"15748_15546_R","9277","1","3834"
"15748_15546_R","30503","2","3834"
"15748_15546_R","9539","3","3834"
"15748_15546_R","9911","4","3834"
"15748_15546_R","10614","5","3834"
"15748_15546_R","22301","6","3834"
"15748_15546_R","22302","7","3834"
"15748_15546_R","21822","8","3834"
"15748_15546_R","21825","9","3834"
"15750_15714_R","9277","1","3834"
"15750_15714_R","30503","2","3834"
"15750_15714_R","9539","3","3834"
"15750_15714_R","22301","4","3834"
"15750_15714_R","22302","5","3834"
"15750_15714_R","21822","6","3834"
"15750_15714_R","21825","7","3834"
"15752_15753_R","17194","1","3834"
"15752_15753_R","30503","2","3834"
"15752_15753_R","22291","3","3834"
"15752_15753_R","21823","4","3834"
"15752_15753_R","22275","5","3834"
"15752_15753_R","21824","6","3834"
"15752_15753_R","21825","7","3834"
"15758_15774_R","32581","1","3834"
"15758_15774_R","27321","2","3834"
"15758_15774_R","7601","3","3834"
"15758_15774_R","7890","4","3834"
"15758_15774_R","27323","5","3834"
"15758_15774_R","27324","6","3834"
"15760_15776_R","9828","1","3834"
"15760_15776_R","23299","2","3834"
"15760_15776_R","9830","3","3834"
"15760_15776_R","7601","4","3834"
"15760_15776_R","32206","5","3834"
"15760_15776_R","25324","6","3834"
"15760_15776_R","32531","7","3834"
"15760_15776_R","29219","8","3834"
"15760_15776_R","28755","9","3834"
"15761_15803_R","9828","1","3834"
"15761_15803_R","23299","2","3834"
"15761_15803_R","9830","3","3834"
"15761_15803_R","7601","4","3834"
"15761_15803_R","32208","5","3834"
"15761_15803_R","32531","6","3834"
"15761_15803_R","29220","7","3834"
"15761_15803_R","28755","8","3834"
"15762_15804_R","9828","1","3834"
"15762_15804_R","28773","2","3834"
"15762_15804_R","9830","3","3834"
"15762_15804_R","7601","4","3834"
"15762_15804_R","32208","5","3834"
"15763_15795_R","18881","1","3834"
"15763_15795_R","22219","2","3834"
"15763_15795_R","32627","3","3834"
"15763_15795_R","10405","4","3834"
"15763_15795_R","8052","5","3834"
"15763_15795_R","27829","6","3834"
"15763_15795_R","20540","7","3834"
"15763_15795_R","32628","8","3834"
"15763_15795_R","25769","9","3834"
"15763_15795_R","23934","10","3834"
"15763_15795_R","32110","11","3834"
"15763_15795_R","32637","12","3834"
"15766_15764_R","18881","1","3834"
"15766_15764_R","20565","2","3834"
"15766_15764_R","20532","3","3834"
"15766_15764_R","23582","4","3834"
"15766_15764_R","10405","5","3834"
"15766_15764_R","8052","6","3834"
"15766_15764_R","27829","7","3834"
"15766_15764_R","27253","8","3834"
"15766_15764_R","23934","9","3834"
"15766_15764_R","27832","10","3834"
"15766_15764_R","32636","11","3834"
"15769_15807_R","18881","1","3834"
"15769_15807_R","24340","2","3834"
"15769_15807_R","25973","3","3834"
"15769_15807_R","8052","4","3834"
"15770_15781_R","26646","1","3834"
"15770_15781_R","32624","2","3834"
"15770_15781_R","29020","3","3834"
"15770_15781_R","23299","4","3834"
"15770_15781_R","29021","5","3834"
"15771_15814_R","15330","1","3834"
"15771_15814_R","15257","2","3834"
"15773_15800_R","15330","1","3834"
"15773_15800_R","15254","2","3834"
"15783_15784_R","15330","1","3834"
"15783_15784_R","15254","2","3834"
"15785_15782_R","15330","1","3834"
"15785_15782_R","15257","2","3834"
"15786_15775_R","32581","1","3834"
"15786_15775_R","11365","2","3834"
"15786_15775_R","7613","3","3834"
"15786_15775_R","7890","4","3834"
"15786_15775_R","11485","5","3834"
"15789_15788_R","18881","1","3834"
"15789_15788_R","24315","2","3834"
"15789_15788_R","8052","3","3834"
"15789_15788_R","17535","4","3834"
"15790_15767_R","18881","1","3834"
"15790_15767_R","11365","2","3834"
"15790_15767_R","20559","3","3834"
"15790_15767_R","8052","4","3834"
"15790_15767_R","20540","5","3834"
"15790_15767_R","32630","6","3834"
"15790_15767_R","23934","7","3834"
"15790_15767_R","16400","8","3834"
"15790_15767_R","32631","9","3834"
"15794_15796_R","18881","1","3834"
"15794_15796_R","22601","2","3834"
"15794_15796_R","20559","3","3834"
"15794_15796_R","8052","4","3834"
"15794_15796_R","20540","5","3834"
"15794_15796_R","26394","6","3834"
"15794_15796_R","23934","7","3834"
"15794_15796_R","16400","8","3834"
"15794_15796_R","32631","9","3834"
"15798_15765_R","18881","1","3834"
"15798_15765_R","20565","2","3834"
"15798_15765_R","23598","3","3834"
"15798_15765_R","23945","4","3834"
"15798_15765_R","10405","5","3834"
"15798_15765_R","8052","6","3834"
"15798_15765_R","27829","7","3834"
"15798_15765_R","20540","8","3834"
"15798_15765_R","25769","9","3834"
"15798_15765_R","23934","10","3834"
"15798_15765_R","32110","11","3834"
"15798_15765_R","32637","12","3834"
"15801_15801_R","20177","1","3834"
"15801_15801_R","28415","2","3834"
"15801_15801_R","28429","3","3834"
"15801_15801_R","32573","4","3834"
"15801_15801_R","32563","5","3834"
"15801_15801_R","28500","6","3834"
"15802_15759_R","9828","1","3834"
"15802_15759_R","7910","2","3834"
"15802_15759_R","9830","3","3834"
"15802_15759_R","7601","4","3834"
"15802_15759_R","32208","5","3834"
"15809_15777_R","18881","1","3834"
"15809_15777_R","11365","2","3834"
"15809_15777_R","20559","3","3834"
"15809_15777_R","8052","4","3834"
"15809_15777_R","20540","5","3834"
"15809_15777_R","26394","6","3834"
"15809_15777_R","23934","7","3834"
"15809_15777_R","16400","8","3834"
"15809_15777_R","32631","9","3834"
"15815_15787_R","20177","1","3834"
"15815_15787_R","32575","2","3834"
"15815_15787_R","32578","3","3834"
"15815_15787_R","32580","4","3834"
"15815_15787_R","32563","5","3834"
"15815_15787_R","30141","6","3834"
"15815_15787_R","27528","7","3834"
"15815_15787_R","32569","8","3834"
"15815_15787_R","32530","9","3834"
"15815_15787_R","28584","10","3834"
"15821_15831_R","7754","1","3834"
"15821_15831_R","24648","2","3834"
"15821_15831_R","7745","3","3834"
"15821_15831_R","25631","4","3834"
"15821_15831_R","7749","5","3834"
"15821_15831_R","24636","6","3834"
"15821_15831_R","32617","7","3834"
"15822_15820_R","7754","1","3834"
"15822_15820_R","24648","2","3834"
"15822_15820_R","7745","3","3834"
"15822_15820_R","25631","4","3834"
"15822_15820_R","7749","5","3834"
"15822_15820_R","24636","6","3834"
"15822_15820_R","32617","7","3834"
"15823_15826_R","14661","1","3834"
"15823_15826_R","31173","2","3834"
"15823_15826_R","31176","3","3834"
"15823_15826_R","31178","4","3834"
"15823_15826_R","28773","5","3834"
"15823_15826_R","31180","6","3834"
"15823_15826_R","31183","7","3834"
"15823_15826_R","31184","8","3834"
"15823_15826_R","32617","9","3834"
"15824_15827_R","14661","1","3834"
"15824_15827_R","25626","2","3834"
"15824_15827_R","11485","3","3834"
"15824_15827_R","7890","4","3834"
"15824_15827_R","7745","5","3834"
"15824_15827_R","11473","6","3834"
"15824_15827_R","25627","7","3834"
"15824_15827_R","32617","8","3834"
"15825_15819_R","7754","1","3834"
"15825_15819_R","11365","2","3834"
"15825_15819_R","23679","3","3834"
"15825_15819_R","7745","4","3834"
"15825_15819_R","25583","5","3834"
"15825_15819_R","32617","6","3834"
"15825_15819_R","28500","7","3834"
"15829_15818_R","7754","1","3834"
"15829_15818_R","25576","2","3834"
"15829_15818_R","25578","3","3834"
"15829_15818_R","25580","4","3834"
"15829_15818_R","7745","5","3834"
"15829_15818_R","25583","6","3834"
"15829_15818_R","28847","7","3834"
"15829_15818_R","32529","8","3834"
"15829_15818_R","32617","9","3834"
"15829_15818_R","28755","10","3834"
"15830_15832_R","32582","1","3834"
"15830_15832_R","32584","2","3834"
"15830_15832_R","32588","3","3834"
"15830_15832_R","32591","4","3834"
"15830_15832_R","31178","5","3834"
"15830_15832_R","28773","6","3834"
"15830_15832_R","31180","7","3834"
"15830_15832_R","31183","8","3834"
"15830_15832_R","32586","9","3834"
"15830_15832_R","32585","10","3834"
"15830_15832_R","32617","11","3834"
"15833_15828_R","14661","1","3834"
"15833_15828_R","28821","2","3834"
"15833_15828_R","15303","3","3834"
"15833_15828_R","10859","4","3834"
"15833_15828_R","7890","5","3834"
"15833_15828_R","7745","6","3834"
"15833_15828_R","28840","7","3834"
"15833_15828_R","24537","8","3834"
"15833_15828_R","32617","9","3834"
"15834_15892_R","17770","1","3834"
"15834_15892_R","32725","2","3834"
"15834_15892_R","21513","3","3834"
"15834_15892_R","32726","4","3834"
"15834_15892_R","30939","5","3834"
"15834_15892_R","32719","6","3834"
"15834_15892_R","12980","7","3834"
"15834_15892_R","32729","8","3834"
"15834_15892_R","32720","9","3834"
"15834_15892_R","25398","10","3834"
"15835_15836_R","17770","1","3834"
"15835_15836_R","32781","2","3834"
"15835_15836_R","32735","3","3834"
"15835_15836_R","32779","4","3834"
"15835_15836_R","12980","5","3834"
"15835_15836_R","32729","6","3834"
"15835_15836_R","32736","7","3834"
"15835_15836_R","25398","8","3834"
"15837_15942_R","11290","1","3834"
"15837_15942_R","16976","2","3834"
"15837_15942_R","27350","3","3834"
"15837_15942_R","21408","4","3834"
"15837_15942_R","27366","5","3834"
"15837_15942_R","27771","6","3834"
"15837_15942_R","32741","7","3834"
"15837_15942_R","26033","8","3834"
"15837_15942_R","23934","9","3834"
"15837_15942_R","26614","10","3834"
"15837_15942_R","26022","11","3834"
"15837_15942_R","23943","12","3834"
"15837_15942_R","19535","13","3834"
"15837_15942_R","23583","14","3834"
"15837_15942_R","27367","15","3834"
"15837_15942_R","28584","16","3834"
"15841_15923_R","11640","1","3834"
"15841_15923_R","16976","2","3834"
"15841_15923_R","27723","3","3834"
"15841_15923_R","17077","4","3834"
"15841_15923_R","27771","5","3834"
"15841_15923_R","17150","6","3834"
"15841_15923_R","17047","7","3834"
"15841_15923_R","17048","8","3834"
"15841_15923_R","15040","9","3834"
"15841_15923_R","26033","10","3834"
"15841_15923_R","23934","11","3834"
"15841_15923_R","26614","12","3834"
"15841_15923_R","23943","13","3834"
"15841_15923_R","28500","14","3834"
"15842_15909_R","11640","1","3834"
"15842_15909_R","16976","2","3834"
"15842_15909_R","24893","3","3834"
"15842_15909_R","24870","4","3834"
"15842_15909_R","28500","5","3834"
"15843_15844_R","11640","1","3834"
"15843_15844_R","16976","2","3834"
"15843_15844_R","23598","3","3834"
"15843_15844_R","24868","4","3834"
"15843_15844_R","22036","5","3834"
"15843_15844_R","27771","6","3834"
"15843_15844_R","32744","7","3834"
"15843_15844_R","16989","8","3834"
"15843_15844_R","24856","9","3834"
"15843_15844_R","24883","10","3834"
"15843_15844_R","24884","11","3834"
"15843_15844_R","24300","12","3834"
"15843_15844_R","26030","13","3834"
"15843_15844_R","25957","14","3834"
"15843_15844_R","23934","15","3834"
"15843_15844_R","26614","16","3834"
"15843_15844_R","27266","17","3834"
"15843_15844_R","28584","18","3834"
"15845_15846_R","27327","1","3834"
"15845_15846_R","32170","2","3834"
"15845_15846_R","22573","3","3834"
"15845_15846_R","32173","4","3834"
"15845_15846_R","32176","5","3834"
"15845_15846_R","13945","6","3834"
"15845_15846_R","32240","7","3834"
"15845_15846_R","32242","8","3834"
"15845_15846_R","32181","9","3834"
"15845_15846_R","18414","10","3834"
"15845_15846_R","25003","11","3834"
"15845_15846_R","9084","12","3834"
"15845_15846_R","32680","13","3834"
"15845_15846_R","32243","14","3834"
"15845_15846_R","32530","15","3834"
"15845_15846_R","32244","16","3834"
"15845_15846_R","14169","17","3834"
"15845_15846_R","27030","18","3834"
"15847_15873_R","27327","1","3834"
"15847_15873_R","32170","2","3834"
"15847_15873_R","22573","3","3834"
"15847_15873_R","32173","4","3834"
"15847_15873_R","32176","5","3834"
"15847_15873_R","13945","6","3834"
"15847_15873_R","32179","7","3834"
"15847_15873_R","32181","8","3834"
"15847_15873_R","18414","9","3834"
"15847_15873_R","25003","10","3834"
"15847_15873_R","9084","11","3834"
"15847_15873_R","32680","12","3834"
"15847_15873_R","32182","13","3834"
